lat,lon,n,year,month,day,ozone,ozone_max,hour_max,aqi,pressure,humidity,temp,windsp,winddir
33.83062,-117.93845,24,2008,11,27,0.011125,0.028,11,24,1005.991667,75.375,59.916667,2.42381,189.47619
33.83062,-117.93845,24,2008,11,28,0.01025,0.025,9,21,1009.991667,72.583333,58.583333,2.354545,149
33.83062,-117.93845,24,2008,11,29,0.008375,0.022,10,19,1008.870833,72.916667,58.958333,2.386957,193.782609
33.83062,-117.93845,24,2008,11,30,0.00725,0.019,9,16,1008.3,74.625,60.166667,2.478261,186.391304
33.83062,-117.93845,24,2008,12,1,0.00825,0.018,23,15,1008.083333,79.083333,58.083333,2.809524,191.285714
33.83062,-117.93845,24,2008,12,2,0.019625,0.027,9,23,1008.604167,77.916667,56.875,2.554167,206.416667
33.83062,-117.93845,24,2008,12,3,0.014792,0.021,21,18,1008.4625,68.791667,59.375,2.670833,179.458333
33.83062,-117.93845,24,2008,12,4,0.013,0.025,10,21,1005.983333,67.583333,59.583333,2.425,148.75
33.83062,-117.93845,24,2008,12,5,0.007208,0.017,9,14,1009.279167,56.208333,60.791667,2.545833,137.25
33.83062,-117.93845,24,2008,12,6,0.00725,0.019,8,16,1010.65,46.875,62.125,2.4125,175.375
33.83062,-117.93845,24,2008,12,7,0.01475,0.03,10,25,1007.758333,68.625,60.791667,2.725,207.25
33.83062,-117.93845,24,2008,12,8,0.0155,0.034,10,29,1004.925,69.791667,57.291667,2.879167,148.458333
33.83062,-117.93845,24,2008,12,9,0.009,0.02,8,17,1010.875,46.083333,59.375,2.880952,149.095238
33.83062,-117.93845,24,2008,12,10,0.00625,0.014,8,12,1012.854167,22.083333,62.125,2.516667,161.541667
33.83062,-117.93845,24,2008,12,11,0.003167,0.007,7,6,1006.8125,45.041667,60.75,2.820833,154.541667
33.83062,-117.93845,24,2008,12,12,0.010167,0.02,12,17,1001.7875,73.125,57.125,3.1,154.541667
33.83062,-117.93845,24,2008,12,13,0.016542,0.035,10,30,999.316667,61.625,54.5,4,199.916667
33.83062,-117.93845,24,2008,12,14,0.015917,0.029,10,25,1004.420833,49.333333,49.708333,2.695833,167.208333
33.83062,-117.93845,24,2008,12,15,0.013208,0.02,1,17,1002.558333,77.541667,50.375,4.010526,147.052632
33.83062,-117.93845,24,2008,12,16,0.012667,0.028,9,24,1003.6,62.416667,51.583333,2.191667,112.958333
33.83062,-117.93845,24,2008,12,17,0.017542,0.024,3,20,996.691667,68.625,47.083333,8.559091,75.227273
33.83062,-117.93845,24,2008,12,18,0.010333,0.026,10,22,1009.120833,64.333333,48.541667,3.526667,126.733333
33.83062,-117.93845,24,2008,12,19,0.007667,0.02,9,17,1012.954167,61.458333,49.041667,2.833333,90.6
33.83062,-117.93845,24,2008,12,20,0.009875,0.027,10,23,1010.475,62.166667,50.666667,3.220833,136.291667
33.83062,-117.93845,24,2008,12,21,0.009,0.024,9,20,1006.795833,55.625,53.25,2.445833,149.791667
33.83062,-117.93845,24,2008,12,22,0.006083,0.014,14,12,1000.883333,73.875,50.791667,3.8875,143.416667
33.83062,-117.93845,24,2008,12,23,0.009958,0.02,10,17,1003.033333,67.333333,49.416667,2.6625,175.041667
33.83062,-117.93845,24,2008,12,24,0.004792,0.015,23,13,1005.525,66,51.166667,4.225,62.208333
33.83062,-117.93845,24,2008,12,25,0.021583,0.034,9,29,1000.579167,73.208333,50.958333,6.175,180.583333
33.83062,-117.93845,24,2008,12,26,0.012625,0.027,9,23,1008.345833,50.666667,46.75,3.025,208.541667
33.83062,-117.93845,24,2008,12,27,0.011333,0.028,9,24,1014.616667,30.708333,50.291667,3.129167,167.125
33.83062,-117.93845,24,2008,12,28,0.007792,0.02,8,17,1012.7,35.75,54.208333,2.670833,161.833333
33.83062,-117.93845,24,2008,12,29,0.004208,0.011,8,9,1008.270833,47.666667,57.416667,2.120833,194
33.83062,-117.93845,24,2008,12,30,0.004708,0.013,9,11,1007.191667,56.791667,57.583333,2.258333,174.791667
33.83062,-117.93845,19,2008,12,31,0.003474,0.007,7,6,1007.258333,78.916667,51.625,2.333333,207.416667
33.83062,-117.93845,24,2009,1,1,0.004958,0.013,10,12,1005.604167,77.916667,51.375,2.5125,181.541667
33.83062,-117.93845,24,2009,1,2,0.023583,0.045,16,42,1003.45,78.75,50,2.323077,176.538462
33.83062,-117.93845,24,2009,1,6,0.008208,0.021,9,19,1009.404167,61.291667,53,2.1375,166.375
33.83062,-117.93845,24,2009,1,7,0.003208,0.008,8,7,1009.608333,60.333333,55.833333,2.291667,182.416667
33.83062,-117.93845,24,2009,1,8,0.007,0.011,18,10,1005.875,74.083333,53.208333,2.8875,151.125
33.83062,-117.93845,24,2009,1,9,0.020917,0.037,21,34,1009.229167,44.333333,61.166667,5.895833,169.75
33.83062,-117.93845,24,2009,1,10,0.016667,0.033,9,31,1017.270833,11.833333,65.791667,5.175,88.875
33.83062,-117.93845,24,2009,1,11,0.022292,0.033,9,31,1013.866667,17.083333,67.958333,3.6875,163.125
33.83062,-117.93845,24,2009,1,12,0.030167,0.033,8,31,1011.320833,6.333333,77.75,8.516667,58.375
33.83062,-117.93845,19,2009,1,13,0.012263,0.03,0,28,1011.4875,17.333333,75.958333,6.329167,122.125
33.83062,-117.93845,24,2009,1,14,0.0055,0.012,9,11,1008.845833,16.041667,72.625,3.145833,160.166667
33.83062,-117.93845,24,2009,1,15,0.0075,0.021,9,19,1008.316667,22.291667,66.458333,3.275,144.916667
33.83062,-117.93845,24,2009,1,16,0.008292,0.023,9,21,1011.008333,25.75,66.125,3.204167,167.5
33.83062,-117.93845,24,2009,1,17,0.005417,0.013,8,12,1010.370833,32.333333,64.291667,2.258333,163.625
33.83062,-117.93845,24,2009,1,18,0.028,0.036,8,33,1012.075,16.125,71,6.325,97.541667
33.83062,-117.93845,24,2009,1,19,0.004417,0.01,0,9,1010.266667,22.208333,69.5,2.0875,185.625
33.83062,-117.93845,24,2009,1,20,0.005167,0.012,8,11,1007.345833,31.833333,67.875,2.408333,146.041667
33.83062,-117.93845,24,2009,1,21,0.007667,0.019,12,18,1005.658333,41.375,65.666667,2.404167,169
33.83062,-117.93845,24,2009,1,22,0.008167,0.022,10,20,1005.6375,42.125,63.958333,2.740909,152.727273
33.83062,-117.93845,24,2009,1,23,0.006792,0.012,13,11,1008.245833,74.375,59.25,2.633333,166.791667
33.83062,-117.93845,24,2009,1,24,0.010875,0.019,4,18,1010.641667,77.666667,57.916667,2.441667,233.666667
33.83062,-117.93845,24,2009,1,25,0.0215,0.032,10,30,1005.329167,68,55.166667,3.613043,206.391304
33.83062,-117.93845,24,2009,1,26,0.015333,0.029,10,27,1005.325,54.5,52.833333,3.3125,193.541667
33.83062,-117.93845,24,2009,1,27,0.011375,0.028,9,26,1015.566667,38.125,54.541667,3.108333,115.833333
33.83062,-117.93845,24,2009,1,28,0.004292,0.01,8,9,1012.325,36.625,56.666667,2.7,166.25
33.83062,-117.93845,24,2009,1,29,0.020375,0.037,9,34,1011.291667,18.416667,66.791667,6.2875,89.791667
33.83062,-117.93845,24,2009,1,30,0.012375,0.032,9,30,1010.683333,16.666667,68.875,4.145833,83.416667
33.83062,-117.93845,24,2009,1,31,0.010708,0.028,10,26,1007.0875,32.875,62.5,2.86087,146.391304
33.83062,-117.93845,24,2009,2,1,0.011333,0.027,11,25,1008.65,61.708333,57.458333,2.516667,192.791667
33.83062,-117.93845,24,2009,2,2,0.011333,0.029,9,27,1010.579167,25.041667,65.5,3.466667,130.375
33.83062,-117.93845,24,2009,2,3,0.009542,0.026,9,24,1007.345833,23,64.583333,2.695833,170.541667
33.83062,-117.93845,24,2009,2,4,0.013958,0.035,10,32,1006.1625,21.5,64.625,3.413043,100.826087
33.83062,-117.93845,24,2009,2,5,0.024917,0.035,9,32,1006.133333,60.625,57.375,4.934783,158
33.83062,-117.93845,24,2009,2,6,0.034542,0.038,8,35,1003.433333,80.5,55.458333,5.617391,176.73913
33.83062,-117.93845,24,2009,2,7,0.02175,0.03,10,28,1000.191667,72.666667,52.541667,3.608333,122.083333
33.83062,-117.93845,24,2009,2,8,0.024458,0.034,10,31,1004.3375,72.041667,53,3.386957,167.913043
33.83062,-117.93845,24,2009,2,9,0.025792,0.035,8,32,1002.004167,61.875,50.5,4.407143,226.642857
33.83062,-117.93845,24,2009,2,10,0.012042,0.026,10,24,1009.004167,47.666667,49.25,2.81875,147.75
33.83062,-117.93845,24,2009,2,11,0.01675,0.03,10,28,1010.170833,58.666667,51.416667,3.5125,138.208333
33.83062,-117.93845,24,2009,2,12,0.013875,0.032,10,30,1008.929167,63.375,52.708333,3.245833,187.083333
33.83062,-117.93845,24,2009,2,13,0.013458,0.031,9,29,1008.0625,68.291667,49.125,3.758333,131
33.83062,-117.93845,24,2009,2,14,0.017208,0.04,10,37,1008.0375,63.791667,49.291667,3.316667,120.833333
33.83062,-117.93845,24,2009,2,15,0.021833,0.036,11,33,1004.95,61.583333,50.833333,3.0625,117.75
33.83062,-117.93845,24,2009,2,16,0.023125,0.037,10,34,1000.541667,72.791667,51.416667,5.375,161.291667
33.83062,-117.93845,24,2009,2,17,0.016333,0.034,10,31,1008.579167,69.083333,51.583333,3.4625,138.291667
33.83062,-117.93845,24,2009,2,18,0.013833,0.033,9,31,1011.879167,56.166667,55.916667,2.854167,119.583333
33.83062,-117.93845,24,2009,2,19,0.016083,0.034,9,31,1010.141667,30.083333,61.25,4.079167,121
33.83062,-117.93845,24,2009,2,20,0.007,0.017,10,16,1006.979167,39.625,59.875,2.666667,148.291667
33.83062,-117.93845,24,2009,2,21,0.009167,0.023,11,21,1007.7125,51.541667,59.458333,2.704167,153.5
33.83062,-117.93845,24,2009,2,22,0.002917,0.007,8,6,1008.291667,53.75,62.666667,2.295833,160.333333
33.83062,-117.93845,24,2009,2,23,0.006958,0.018,10,17,1009.475,61.375,62.5,2.483333,167.166667
33.83062,-117.93845,24,2009,2,24,0.012667,0.025,9,23,1008.883333,66.916667,59.125,2.995833,150.458333
33.83062,-117.93845,24,2009,2,25,0.021875,0.036,10,33,1009.383333,68.375,56.208333,3.279167,194.541667
33.83062,-117.93845,24,2009,2,26,0.024333,0.039,10,36,1009.425,69.416667,56.125,3.716667,150.458333
33.83062,-117.93845,24,2009,2,27,0.017292,0.03,9,28,1008.170833,64.666667,59.458333,3,170.958333
33.83062,-117.93845,24,2009,2,28,0.017542,0.044,10,41,1007.05,47.708333,65.791667,2.154167,198.416667
33.83062,-117.93845,24,2009,3,1,0.023042,0.054,10,50,1006.529167,37.833333,67.625,2.770833,173.958333
33.83062,-117.93845,24,2009,3,2,0.006208,0.015,22,14,1007.375,48.541667,63.458333,3.075,157.541667
33.83062,-117.93845,24,2009,3,3,0.019542,0.037,10,34,1008.1125,61.791667,60.625,3.275,248.208333
33.83062,-117.93845,24,2009,3,4,0.019167,0.035,12,32,1007.516667,72.541667,54.291667,3.658333,155.208333
33.83062,-117.93845,24,2009,3,5,0.019917,0.041,10,38,1008.641667,62.416667,53.75,3.425,205.416667
33.83062,-117.93845,24,2009,3,6,0.021083,0.038,10,35,1006.945833,59.875,53.833333,4.229167,160.75
33.83062,-117.93845,24,2009,3,7,0.023833,0.046,10,43,1006.65,59.666667,55.791667,3.6125,134.875
33.83062,-117.93845,24,2009,3,8,0.034917,0.05,10,46,1005.008333,65.75,55.333333,3.654167,157.625
33.83062,-117.93845,24,2009,3,9,0.036292,0.047,10,44,1005.633333,62.208333,55.333333,3.925,192.791667
33.83062,-117.93845,16,2009,3,10,0.029688,0.048,10,44,1006.783333,55.958333,55.541667,3.683333,171.291667
33.83062,-117.93845,24,2009,3,11,0.032667,0.047,10,44,1006.420833,62.458333,53.916667,3.466667,158.083333
33.83062,-117.93845,24,2009,3,12,0.030833,0.048,10,44,1006.816667,53.958333,57.125,3.529167,245.791667
33.83062,-117.93845,24,2009,3,13,0.03125,0.045,10,42,1006.495833,62.583333,56.333333,3.543478,154.695652
33.83062,-117.93845,24,2009,3,14,0.043917,0.05,11,46,1005.129167,66.458333,56.458333,3.933333,182.208333
33.83062,-117.93845,24,2009,3,15,0.033292,0.05,9,46,1008.220833,61.958333,56.083333,3.458333,179.083333
33.83062,-117.93845,24,2009,3,16,0.022125,0.043,11,40,1010.845833,57.333333,59.125,3.25,160.083333
33.83062,-117.93845,24,2009,3,17,0.019292,0.044,11,41,1008.454167,53.208333,64.166667,2.672727,147.227273
33.83062,-117.93845,24,2009,3,18,0.034,0.061,11,71,1005.45,55.541667,65.458333,3.179167,205.125
33.83062,-117.93845,16,2009,3,19,0.047,0.064,11,80,1003.341667,74,58.833333,3.508333,201.833333
33.83062,-117.93845,16,2009,3,20,0.048938,0.052,11,48,1002.625,71.083333,57.875,3.933333,203.083333
33.83062,-117.93845,24,2009,3,21,0.035625,0.043,0,40,1006.258333,65.625,56.75,3.8375,212.833333
33.83062,-117.93845,24,2009,3,22,0.032625,0.044,9,41,1008.041667,52.916667,56,6.104167,264.416667
33.83062,-117.93845,24,2009,3,23,0.022292,0.045,10,42,1007.595833,40.625,55.541667,3.470833,172.791667
33.83062,-117.93845,24,2009,3,24,0.025333,0.053,10,49,1006.804167,29.541667,63,3.391667,183.791667
33.83062,-117.93845,24,2009,3,25,0.03,0.051,11,47,1004.916667,41.083333,61.541667,3.878261,158.391304
33.83062,-117.93845,24,2009,3,26,0.031583,0.05,9,46,1001.420833,65.208333,58.833333,3.7625,171.041667
33.83062,-117.93845,24,2009,3,27,0.029667,0.054,10,50,1004.383333,43.291667,65.375,3.275,184.583333
33.83062,-117.93845,24,2009,3,28,0.040542,0.061,13,71,1003.1375,39.5,65.166667,3.725,185.083333
33.83062,-117.93845,24,2009,3,29,0.040167,0.048,6,44,1000.141667,71.166667,57.291667,4.9,195.875
33.83062,-117.93845,24,2009,3,30,0.033917,0.044,10,41,1004.3875,53.125,61.583333,4.125,208.625
33.83062,-117.93845,24,2009,3,31,0.039625,0.055,11,51,1005.15,59.416667,60.583333,4.008333,170.5
33.83062,-117.93845,24,2009,4,1,0.038542,0.052,8,48,1001.445833,64.208333,59.125,3.929167,175.416667
33.83062,-117.93845,24,2009,4,2,0.04175,0.048,17,44,1002.466667,69,57.791667,3.733333,187.041667
33.83062,-117.93845,24,2009,4,3,0.032292,0.045,10,42,999.658333,64.625,57.458333,5.433333,204.791667
33.83062,-117.93845,24,2009,4,4,0.03275,0.055,10,51,1005.195833,47.375,59.791667,3.758333,146.916667
33.83062,-117.93845,24,2009,4,5,0.033208,0.057,10,58,1007.795833,17.541667,67.458333,5.425,105.333333
33.83062,-117.93845,24,2009,4,6,0.030583,0.057,10,58,1006.016667,24.583333,67.958333,3.825,179.125
33.83062,-117.93845,24,2009,4,7,0.029417,0.043,10,40,1006.729167,57.375,60.291667,4.295833,215.625
33.83062,-117.93845,24,2009,4,8,0.035375,0.045,9,42,1007.433333,60.333333,58.625,5.025,247.958333
33.83062,-117.93845,24,2009,4,9,0.038917,0.048,10,44,1004.620833,63.291667,58.416667,3.8625,206.5
33.83062,-117.93845,24,2009,4,10,0.03875,0.048,8,44,999.1125,61.916667,56.541667,3.9,225.75
33.83062,-117.93845,24,2009,4,11,0.038042,0.048,9,44,1005.825,62,57.166667,4.258333,189.416667
33.83062,-117.93845,24,2009,4,12,0.0335,0.053,10,49,1009.854167,59.125,60.791667,3.725,166.916667
33.83062,-117.93845,24,2009,4,13,0.029083,0.051,10,47,1004.1375,59.5,63.75,3.108333,181.916667
33.83062,-117.93845,15,2009,4,14,0.031067,0.043,13,40,998.5875,63.791667,58.333333,4.804167,176.625
33.83062,-117.93845,24,2009,4,15,0.034875,0.045,9,42,1005.079167,46.833333,54,5.454167,240.083333
33.83062,-117.93845,24,2009,4,16,0.028583,0.047,10,44,1009.945833,53.666667,56.666667,4.195833,162.291667
33.83062,-117.93845,24,2009,4,17,0.024792,0.047,12,44,1009.175,47.708333,62.166667,3.533333,159.791667
33.83062,-117.93845,24,2009,4,18,0.035542,0.064,11,80,1006.904167,39.041667,67.666667,3.354167,188.625
33.83062,-117.93845,24,2009,4,19,0.036667,0.068,10,93,1006.1875,21.125,79.083333,4.3375,117.333333
33.83062,-117.93845,24,2009,4,20,0.026958,0.058,10,61,1004.695833,13.833333,84.25,4.075,151.75
33.83062,-117.93845,24,2009,4,21,0.04625,0.073,9,108,1002.783333,30.208333,77.375,4.375,170.125
33.83062,-117.93845,24,2009,4,22,0.040625,0.046,8,43,1003.8,69.958333,62.708333,4.508333,206.666667
33.83062,-117.93845,24,2009,4,23,0.040917,0.046,9,43,1004.620833,66.5,60.5,4.416667,204.916667
33.83062,-117.93845,17,2009,4,24,0.037588,0.042,10,39,1005.725,63.5,59.958333,5.082609,220
33.83062,-117.93845,24,2009,4,25,0.039125,0.049,9,45,1006.520833,54.416667,59,5.173913,224.304348
33.83062,-117.93845,24,2009,4,26,0.041333,0.051,9,47,1005.858333,58.25,58.791667,4.343478,153.956522
33.83062,-117.93845,24,2009,4,27,0.045083,0.05,10,46,1005.520833,61.708333,59.083333,4.270833,203.333333
33.83062,-117.93845,24,2009,4,28,0.034292,0.048,10,44,1006.625,58.833333,58.291667,4.3375,234.291667
33.83062,-117.93845,24,2009,4,29,0.031625,0.053,10,49,1007.629167,56.541667,59.041667,3.645833,200.791667
33.83062,-117.93845,24,2009,4,30,0.035,0.054,10,50,1006.791667,58.75,61.458333,4.582353,190.764706
33.83062,-117.93845,24,2009,5,1,0.032542,0.049,10,45,1005.704167,58.208333,65.666667,3.608696,193.73913
33.83062,-117.93845,23,2009,5,2,0.02413,0.027,9,25,1008.3125,71.5,61.916667,4.604348,206.826087
33.83062,-117.93845,13,2009,5,3,0.026308,0.035,11,32,1007.820833,66.833333,64.25,4.245833,224.125
33.83062,-117.93845,24,2009,5,4,0.026875,0.035,10,32,1005.554167,64.666667,65.333333,4.304167,190.375
33.83062,-117.93845,24,2009,5,5,0.018708,0.029,8,27,1005.104167,65,65.541667,4.026087,200.304348
33.83062,-117.93845,24,2009,5,6,0.024083,0.04,10,37,1002.958333,62.458333,68.666667,3.7875,197.708333
33.83062,-117.93845,24,2009,5,7,0.03,0.05,9,46,1000.504167,56.625,71.458333,3.595833,191.25
33.83062,-117.93845,24,2009,5,8,0.03375,0.048,9,44,999.020833,66.375,66.458333,4.1125,216.625
33.83062,-117.93845,24,2009,5,9,0.042917,0.051,10,47,1001.416667,68.791667,64.5,4.3,182.047619
33.83062,-117.93845,24,2009,5,10,0.047375,0.057,11,58,1002.108333,67.416667,64.041667,3.886957,189.695652
33.83062,-117.93845,24,2009,5,11,0.055,0.063,10,77,1002.266667,66.541667,64.791667,4.129167,209.291667
33.83062,-117.93845,24,2009,5,12,0.051875,0.061,8,71,1001.875,66.416667,64.416667,4.379167,211.916667
33.83062,-117.93845,24,2009,5,13,0.050542,0.065,10,84,1001.4625,65.333333,65.458333,3.866667,203.791667
33.83062,-117.93845,15,2009,5,14,0.0418,0.054,10,50,1000.929167,68.375,65.541667,3.838095,226.52381
33.83062,-117.93845,24,2009,5,15,0.037208,0.052,10,48,1000.554167,69.125,64.875,4.065217,224.608696
33.83062,-117.93845,24,2009,5,16,0.03275,0.046,9,43,1001.525,68.791667,65.75,3.970833,262.125
33.83062,-117.93845,24,2009,5,17,0.037083,0.049,11,45,1003.4125,70.833333,66.291667,4.0125,209.416667
33.83062,-117.93845,24,2009,5,18,0.034417,0.051,10,47,1004,65.541667,68.25,3.916667,230.208333
33.83062,-117.93845,24,2009,5,19,0.024875,0.044,10,41,1003.075,61.416667,68.791667,3.9875,252.208333
33.83062,-117.93845,24,2009,5,20,0.026583,0.039,9,36,1002.541667,61.791667,67.916667,4.075,217.166667
33.83062,-117.93845,24,2009,5,21,0.03275,0.039,9,36,1003.054167,65.583333,65.708333,4.375,208.333333
33.83062,-117.93845,24,2009,5,22,0.038042,0.045,10,42,1003.4375,65.125,64.458333,4.366667,197.833333
33.83062,-117.93845,24,2009,5,23,0.044125,0.051,10,47,1004.2625,62.458333,63.708333,4.408333,213.083333
33.83062,-117.93845,24,2009,5,24,0.045292,0.052,10,48,1004.566667,60.416667,63.666667,4.3375,189.375
33.83062,-117.93845,24,2009,5,25,0.044792,0.053,9,49,1003.258333,62.166667,63.708333,4.475,220.375
33.83062,-117.93845,24,2009,5,26,0.043958,0.052,9,48,1002.8125,64.083333,64.166667,4.045833,215
33.83062,-117.93845,24,2009,5,27,0.045833,0.054,11,50,1002.925,66.791667,65,4.291304,248.434783
33.83062,-117.93845,24,2009,5,28,0.050292,0.06,11,67,1003.958333,66.708333,65.416667,4.4375,235.833333
33.83062,-117.93845,24,2009,5,29,0.043917,0.05,0,46,1005.945833,73.458333,62.458333,4.095833,247.458333
33.83062,-117.93845,24,2009,5,30,0.042583,0.05,10,46,1005.325,69.5,63,3.578261,282.521739
33.83062,-117.93845,24,2009,5,31,0.047125,0.051,10,47,1004.070833,68.875,63.791667,3.908333,248.458333
33.83062,-117.93845,24,2009,6,1,0.042125,0.048,12,44,1003.354167,72.25,63.75,3.866667,235.166667
33.83062,-117.93845,24,2009,6,2,0.040125,0.051,11,47,1003.333333,67,65.75,4.025,209.916667
33.83062,-117.93845,24,2009,6,3,0.028958,0.033,1,31,1003.041667,70.833333,63.041667,3.579167,231.541667
33.83062,-117.93845,24,2009,6,4,0.022708,0.035,10,32,1004.225,62.125,64.416667,3.825,234.875
33.83062,-117.93845,24,2009,6,5,0.018917,0.026,9,24,1004.8375,65.083333,64.125,5.426087,225.043478
33.83062,-117.93845,24,2009,6,6,0.021583,0.028,10,26,1004.079167,64.25,63.666667,4.629167,209.708333
33.83062,-117.93845,24,2009,6,7,0.026167,0.035,9,32,1003.675,64.666667,64.333333,4.2625,207.333333
33.83062,-117.93845,24,2009,6,8,0.027958,0.033,9,31,1002.379167,66.125,63.791667,4.045833,223.291667
33.83062,-117.93845,24,2009,6,9,0.028583,0.037,10,34,1003.158333,62.166667,64.125,4.0125,212.916667
33.83062,-117.93845,24,2009,6,10,0.027375,0.033,9,31,1004.233333,66.583333,63.25,4.191667,225.375
33.83062,-117.93845,24,2009,6,11,0.027417,0.035,10,32,1004.0875,64.416667,64.458333,4.041667,206.458333
33.83062,-117.93845,24,2009,6,12,0.029042,0.034,9,31,1003.975,66.625,64.208333,3.773913,209.695652
33.83062,-117.93845,24,2009,6,13,0.030375,0.036,10,33,1004.6125,62.208333,65.916667,3.825,226.75
33.83062,-117.93845,24,2009,6,14,0.025542,0.037,11,34,1004.3375,63.625,65.75,4.104348,216.695652
33.83062,-117.93845,24,2009,6,15,0.019792,0.028,7,26,1003.954167,66.75,65.166667,4.083333,199.708333
33.83062,-117.93845,24,2009,6,16,0.021958,0.03,8,28,1002.6625,63.583333,67.166667,4.55,222.375
33.83062,-117.93845,24,2009,6,17,0.025917,0.032,10,30,1002.191667,66.791667,66.791667,4.116667,206.625
33.83062,-117.93845,24,2009,6,18,0.031167,0.044,10,41,999.654167,65.541667,68.625,4.166667,199.375
33.83062,-117.93845,24,2009,6,19,0.036083,0.044,9,41,997.554167,69.458333,67.833333,4.616667,218.75
33.83062,-117.93845,24,2009,6,20,0.034833,0.038,10,35,999.233333,68.083333,66.458333,5.091667,195.833333
33.83062,-117.93845,24,2009,6,21,0.032542,0.045,9,42,1000.466667,57.291667,67.541667,3.919048,216.857143
33.83062,-117.93845,24,2009,6,22,0.031667,0.041,9,38,998.525,63.333333,66.208333,4.183333,187.291667
33.83062,-117.93845,24,2009,6,23,0.036625,0.046,9,43,998.954167,64.416667,66.875,4.366667,232.166667
33.83062,-117.93845,24,2009,6,24,0.033667,0.043,9,40,1002.783333,65.625,66.208333,4.195833,235.208333
33.83062,-117.93845,24,2009,6,25,0.034667,0.051,10,47,1003.3375,65.166667,66.958333,3.820833,251
33.83062,-117.93845,24,2009,6,26,0.035708,0.054,9,50,1002.275,65.208333,67.916667,3.9125,226.875
33.83062,-117.93845,24,2009,6,27,0.037292,0.053,10,49,1002.741667,62.833333,70.416667,3.965217,209.130435
33.83062,-117.93845,24,2009,6,28,0.034583,0.06,10,67,1002.183333,59.416667,73.125,3.7875,254.791667
33.83062,-117.93845,24,2009,6,29,0.025958,0.041,9,38,1001.35,64,69.291667,4.1,259.826087
33.83062,-117.93845,24,2009,6,30,0.023167,0.04,10,37,1000.7625,61.916667,69.708333,3.8625,264
33.83062,-117.93845,24,2009,7,1,0.023125,0.036,10,33,1000.633333,59.916667,70.875,4.073913,268.608696
33.83062,-117.93845,24,2009,7,2,0.02525,0.038,9,35,1001.983333,62.75,69.416667,4.258333,238.791667
33.83062,-117.93845,24,2009,7,3,0.026042,0.042,10,39,1004.466667,63.458333,69.458333,4.220833,239.625
33.83062,-117.93845,24,2009,7,4,0.0285,0.046,10,43,1005.375,56.125,71.083333,3.9,269.791667
33.83062,-117.93845,24,2009,7,5,0.023958,0.037,10,34,1004.775,56.875,70.083333,3.820833,243.625
33.83062,-117.93845,24,2009,7,6,0.027708,0.043,10,40,1002.983333,63.791667,68.791667,3.895833,219.875
33.83062,-117.93845,24,2009,7,7,0.031792,0.042,9,39,1002.8625,67.041667,68.25,4.258333,207.625
33.83062,-117.93845,24,2009,7,8,0.030042,0.04,10,37,1003.020833,66.333333,68.333333,4.3375,199.416667
33.83062,-117.93845,24,2009,7,9,0.032917,0.046,11,43,1003.345833,63.666667,68.75,3.9375,206.608696
33.83062,-117.93845,24,2009,7,10,0.03025,0.053,10,49,1003.8375,55.875,73.125,3.604167,203
33.83062,-117.93845,24,2009,7,11,0.035583,0.058,9,61,1004.229167,45.375,77.041667,3.575,238.166667
33.83062,-117.93845,24,2009,7,12,0.037167,0.057,9,58,1005.129167,49.833333,77.208333,3.8625,230.875
33.83062,-117.93845,24,2009,7,13,0.026917,0.045,8,42,1003.416667,54.666667,75.625,3.975,211.791667
33.83062,-117.93845,24,2009,7,14,0.027292,0.043,9,40,1002.4125,61.75,73.208333,4.108696,201.347826
33.83062,-117.93845,24,2009,7,15,0.029417,0.046,11,43,1005.170833,64.541667,71.583333,4.26087,219.956522
33.83062,-117.93845,20,2009,7,16,0.0295,0.049,7,45,1006.529167,57.25,75.458333,3.9,235.291667
33.83062,-117.93845,24,2009,7,17,0.025583,0.042,9,39,1005.1875,56.25,75.25,4.008333,241.833333
33.83062,-117.93845,24,2009,7,18,0.031,0.055,10,51,1002.875,56.208333,76.083333,3.966667,227.291667
33.83062,-117.93845,24,2009,7,19,0.027333,0.046,9,43,1002.879167,62.625,75.458333,3.975,231.5
33.83062,-117.93845,24,2009,7,20,0.025333,0.039,9,36,1003.270833,64,75.333333,4.079167,232.291667
33.83062,-117.93845,14,2009,7,21,0.036,0.045,10,42,1002.525,61.458333,75.958333,4.216667,245.5
33.83062,-117.93845,24,2009,7,22,0.029917,0.041,9,38,1001.3,66.083333,75.041667,3.929167,218.5
33.83062,-117.93845,24,2009,7,23,0.032083,0.041,9,38,1001.6375,67.291667,73.791667,4.229167,219.291667
33.83062,-117.93845,24,2009,7,24,0.031833,0.042,10,39,1002.904167,66.416667,72.791667,4.441667,220.958333
33.83062,-117.93845,24,2009,7,25,0.029458,0.044,9,41,1003.991667,67.833333,72.125,4.15,237.25
33.83062,-117.93845,24,2009,7,26,0.033,0.045,9,42,1005.058333,65.666667,74.666667,4.041667,223.583333
33.83062,-117.93845,24,2009,7,27,0.028667,0.05,9,46,1003.158333,63.541667,75.291667,4.05,245.125
33.83062,-117.93845,24,2009,7,28,0.031375,0.038,8,35,1001.129167,66.666667,72.208333,4.3375,210.583333
33.83062,-117.93845,24,2009,7,29,0.035167,0.042,10,39,1001.458333,65.583333,71.666667,4.3,208.208333
33.83062,-117.93845,24,2009,7,30,0.034667,0.042,10,39,1002.804167,64.625,71.875,4.333333,208.166667
